Name,Hash,Meter,NPS sequence
Stamina RPG 6/[12] [150] Put A Donk On It,5917e5adf542ae3ed2de37d5660e56edf2259e2d,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 5, 2, 6, 5, 4, 4, 3, 2, 4, 3, 4, 3, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 6, 4, 7, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 2, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 3, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 7, 5, 3, 5, 6, 3, 6, 4, 4, 4, 3, 4, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 5, 5, 5, 5, 4, 4, 5, 4, 5, 5, 4, 5, 5, 9, 4, 4, 5, 4, 5, 6, 6, 5, 5, 5, 5, 9, 7, 10, 10, 10, 8, 10, 10, 10, 10, 10, 10, 6, 1, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 3, 9, 10, 0, 0, 1, 1, 1, 2, 2, 3, 2, 3, 3, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 2]"
Stamina RPG 6/[12] [140] Rattle,f4fd449d39cc0181f7d7ded349bec1018f936d99,12,"[0, 0, 0, 0, 0, 1, 1, 2, 4, 4, 4, 4, 3, 4, 4, 4, 3, 5, 3, 3, 5, 4, 3, 4, 4, 3, 4, 5, 5, 5, 6, 5, 5, 6, 7, 9, 10, 9, 9, 10, 8, 8, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 2, 0, 0, 0, 0, 1, 1, 1, 2, 3, 2, 2, 4, 5, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 8, 4, 8, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 8, 8, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 7]"
Stamina RPG 6/[12] [165] Remote Control,e269abe8adf8319cd84e6726def0668c97e48300,12,"[0, 0, 1, 2, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 6, 5, 6, 5, 6, 7, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 6, 5, 4, 4, 4, 6, 5, 5, 4, 4, 4, 7, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 7, 5, 6, 3, 2, 5, 5, 5, 4, 3, 4, 3, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 8, 1, 3, 5, 2, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 9, 5, 5, 3, 2, 2, 3, 5, 4, 3, 3, 3, 4, 4, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 5, 2]"
Stamina RPG 6/[12] [132] RTRT,2a26bd904503f235ddd80be2104213906b32eff2,12,"[8, 9, 8, 9, 9, 9, 9, 8, 9, 9, 9, 9, 8, 8, 4, 9, 9, 8, 9, 9, 9, 9, 8, 9, 9, 9, 9, 8, 8, 5, 4, 6, 3, 4, 5, 5, 4, 4, 5, 4, 4, 5, 2, 3, 9, 9, 9, 8, 9, 9, 9, 9, 8, 9, 9, 9, 9, 8, 6, 3, 8, 9, 8, 9, 9, 9, 9, 8, 9, 9, 9, 9, 8, 9, 7, 9, 9, 8, 9, 9, 9, 9, 8, 9, 9, 9, 9, 8, 9, 9, 9, 9, 8, 9, 9, 9, 9, 8, 9, 9, 9, 9, 8, 5, 6, 4, 6, 3, 4, 6, 3, 5, 4, 5, 4, 4, 4, 2, 6, 9, 9, 9, 8, 9, 9, 9, 9, 8, 9, 9, 9, 9, 5, 3, 1, 1, 2, 3, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 1, 1, 1, 1, 1, 0, 1, 1, 2, 4, 4, 8, 9, 8, 9, 9, 9, 9, 8, 9, 9, 9, 9, 8, 8, 8, 9, 9, 8, 9, 9, 9, 9, 8, 9, 9, 9, 9, 8, 9, 9, 9, 9, 8, 9, 9, 9, 9, 8, 9, 9, 9, 9, 7]"
Stamina RPG 6/[12] [145] Shatter Me (feat. Lzzy Hale),2d7d2dfcb578a04ca1f76d6750debb6980778c1d,12,"[0, 1, 1, 1, 3, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 2, 4, 3, 1, 1, 3, 2, 3, 1, 1, 1, 2, 3, 1, 2, 4, 1, 1, 3, 3, 2, 2, 2, 1, 1, 3, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 8, 10, 10, 6, 1, 7, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 6, 5, 4, 4, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 6, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 7, 10, 10, 7, 1, 6, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 6, 4, 2, 2, 5, 2, 3, 5, 4, 5, 9, 9, 10, 6, 1, 7, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 10, 9, 10, 8]"
Stamina RPG 6/[12] [135] Step to Sky,e17518a6e2bd93d521976736014a4e3340f19949,12,"[0, 1, 1, 4, 4, 3, 4, 4, 4, 4, 5, 4, 3, 3, 4, 3, 4, 3, 6, 5, 5, 5, 6, 8, 3, 4, 2, 5, 7, 5, 4, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 7, 5, 4, 3, 4, 4, 3, 5, 4, 3, 4, 2, 5, 5, 7, 2, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 4, 5, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 6, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 8, 2, 6, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 4, 4, 3, 4, 5, 7, 5, 2]"
Stamina RPG 6/[12] [144] Superhero,8557642626c4682cf1eca55eec7714b6c2e73351,12,"[1, 4, 4, 6, 5, 8, 4, 7, 5, 5, 5, 6, 7, 5, 7, 5, 4, 5, 2, 3, 3, 4, 5, 5, 6, 5, 4, 6, 5, 5, 5, 9, 10, 9, 10, 10, 9, 10, 9, 10, 10, 9, 10, 9, 4, 2, 4, 5, 9, 10, 10, 9, 10, 9, 10, 10, 9, 10, 9, 10, 10, 9, 10, 9, 10, 10, 1, 2, 8, 6, 7, 4, 5, 5, 4, 2, 2, 4, 5, 5, 6, 4, 5, 5, 6, 5, 4, 7, 9, 10, 10, 9, 10, 9, 10, 10, 9, 10, 9, 10, 10, 1, 2, 4, 7, 10, 9, 10, 9, 10, 10, 9, 10, 9, 10, 10, 9, 10, 9, 10, 10, 9, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 6, 10, 9, 10, 9, 10, 10, 9, 10, 9, 10, 10, 9, 10, 9, 10, 10, 9, 7, 1, 7, 10, 9, 10, 9, 10, 10, 9, 10, 9, 10, 10, 9, 10, 9, 10, 10, 9, 7, 1, 7, 10, 9, 10, 9, 10, 10, 9, 10, 9, 10, 10]"
Stamina RPG 6/[13] [180] 777 (Hard),7d92f04c1b30382925c5ef1a4a0de944b4e71969,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 4, 2, 0, 1, 3, 1, 2, 0, 1, 3, 4, 4, 2, 1, 1, 3, 1, 2, 1, 2, 3, 4, 3, 4, 3, 3, 4, 3, 3, 4, 3, 4, 3, 3, 4, 3, 1, 4, 2, 0, 1, 3, 6, 6, 6, 6, 6, 6, 8, 12, 12, 9, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 6, 4, 4, 3, 4, 4, 4, 4, 3, 4, 3, 3, 6, 3, 5, 7, 7, 5, 3, 3, 8, 5, 7, 4, 5, 7, 7, 4, 5, 4, 9, 6, 5, 4, 5, 4, 5, 5, 5, 4, 3, 1, 1, 3, 4, 3, 4, 3, 3, 4, 3, 0, 1, 1, 6, 6, 6, 6, 6, 6, 6, 8, 12, 12, 4, 2, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 7, 0, 0, 0, 0, 1, 3, 4, 2]"
Stamina RPG 6/[13] [170] Alphaseeker,cdabc6e24feee373bfd327496db357d2d6247b14,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 4, 2, 5, 3, 5, 8, 5, 6, 6, 11, 11, 12, 11, 11, 12, 11, 11, 12, 11, 11, 12, 11, 11, 12, 11, 11, 12, 11, 11, 12, 11, 11, 11, 4, 11, 12, 11, 11, 12, 11, 11, 12, 11, 11, 12, 11, 11, 12, 11, 11, 12, 11, 11, 12, 11, 6, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 2, 1, 1, 4, 2, 3, 2, 1, 1, 2, 1, 3, 3, 1, 3, 2, 5, 10, 9, 10, 12, 11, 11, 12, 11, 11, 12, 11, 11, 12, 11, 11, 12, 11, 11, 12, 11, 11, 12, 11, 11, 12, 11, 11, 12, 4, 8, 12, 11, 11, 12, 11, 11, 12, 11, 11, 12, 11, 11, 12, 11, 11, 12, 11, 11, 12, 11, 10, 1, 0, 1, 1, 2, 1, 1]"
Stamina RPG 6/[13] [175] Anyone Out There,f6bb17227c1e2c08f18f525ab7a9cf54882627de,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 5, 6, 6, 6, 6, 6, 5, 6, 6, 6, 6, 6, 5, 6, 6, 6, 6, 6, 5, 6, 6, 6, 1, 2, 3, 2, 1, 3, 1, 2, 3, 1, 2, 2, 3, 3, 2, 2, 2, 3, 2, 2, 1, 1, 3, 4, 3, 5, 5, 4, 4, 4, 5, 4, 4, 4, 4, 3, 5, 6, 3, 4, 4, 11, 12, 9, 11, 12, 12, 11, 12, 12, 11, 12, 12, 11, 12, 12, 11, 12, 12, 11, 12, 12, 11, 6, 4, 4, 12, 12, 11, 12, 12, 11, 12, 12, 11, 12, 12, 11, 12, 12, 11, 12, 12, 11, 12, 4, 6, 5, 8, 8, 6, 8, 8, 7, 6, 8, 9, 6, 6, 8, 9, 5, 8, 8, 4, 6, 7, 11, 12, 9, 11, 12, 12, 11, 12, 12, 11, 12, 12, 11, 12, 12, 11, 12, 12, 11, 12, 12, 10, 4, 3, 3, 8, 9, 5, 7, 8, 8, 6, 8, 8, 7, 6, 8, 9, 6, 6, 8, 2, 2, 1, 2, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 3, 1, 3, 2, 1, 3, 1, 1, 3, 1, 4, 2, 4, 1, 2, 3, 1, 2, 1, 7, 12, 12, 11, 12, 12, 11, 12, 12, 11, 12, 12, 11, 12, 12, 11, 12, 12, 11, 9, 3, 1, 8, 12, 11, 12, 12, 11, 12, 12, 11, 12, 12, 11, 12, 12, 11, 12, 12, 11, 12, 8, 3]"
Stamina RPG 6/[13] [149] Catch Wind,44bfa367ae45447136bba1ad0a5f7bb68573724e,13,"[0, 1, 0, 1, 1, 0, 1, 1, 2, 1, 3, 10, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 10, 10, 10, 6, 4, 3, 4, 2, 3, 4, 3, 1, 2, 4, 1, 4, 4, 1, 3, 8, 10, 9, 10, 10, 9, 10, 10, 9, 10, 9, 9, 2, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 1, 1, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 10, 10, 10, 9, 10, 10, 9, 10, 10, 9, 9, 10, 10, 4, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 2, 2, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3, 7, 9, 10, 10, 10, 10, 10, 10, 10, 10, 2, 1, 7, 8, 10, 10, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 10, 10, 4, 3, 3, 2, 1]"
Stamina RPG 6/[13] [150] CHAOS,9eec217bc3383e48e87301187cd7dfe6c4cfcf7e,13,"[0, 1, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 7, 10, 7, 8, 9, 7, 9, 8, 7, 10, 7, 6, 1, 3, 4, 5, 5, 3, 5, 6, 5, 6, 5, 5, 5, 8, 10, 10, 10, 10, 10, 7, 8, 10, 10, 10, 10, 10, 8, 3, 6, 8, 3, 5, 7, 4, 5, 10, 3, 1, 1, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 7, 10, 10, 10, 10, 10, 10, 9, 5, 5, 5, 8, 3, 4, 10, 10, 10, 10, 10, 10, 10, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 1, 1, 2, 1, 6, 10, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 1, 2, 1, 1, 2, 1, 0, 1, 0, 1]"
Stamina RPG 6/[13] [180] Claim the Game,31dea82820e4297dcd378fb639e931a4ba720072,13,"[0, 0, 0, 1, 1, 11, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 7, 6, 5, 5, 6, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 6, 6, 6, 4, 6, 1, 0, 1, 3, 5, 7, 4, 6, 6, 5, 6, 6, 5, 7, 4, 6, 6, 5, 7, 9, 6, 6, 12, 8, 6, 3, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 8, 6, 5, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 10, 6, 6, 6, 6, 5, 6, 6, 6, 4, 5, 2]"
Stamina RPG 6/[13] [138] Deep Jungle Walk,fd049cc727b72a14fc40c9d3a10a5af3324c134f,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 6, 0, 0, 1, 8, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 6, 8, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 6, 0, 0, 0, 0, 0, 1, 4, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 8, 1, 1, 5, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 5, 2, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 2, 1, 4, 5, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 5, 1, 3, 2, 2, 3, 2, 3, 1, 3, 3, 1, 3, 5, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 8, 7, 7, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 6, 7, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 7, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 5, 1, 3, 1, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 9, 9, 10, 9, 9, 8, 4, 5, 5, 2, 3, 2, 2, 3, 1, 1]"
Stamina RPG 6/[13] [136] Drifting Away (Edit),dafef4c4d1d7404aa2536ff615ba01cbd9517f5b,13,"[0, 0, 0, 1, 3, 5, 7, 7, 6, 7, 7, 7, 6, 6, 8, 6, 7, 7, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 8, 4, 6, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 9, 3, 3, 2, 2, 2, 3, 2, 2, 2, 3, 1, 0, 0, 1, 3, 4, 5, 3, 5, 4, 5, 3, 5, 4, 4, 2, 3, 3, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 3, 4, 3, 3, 4, 3, 4, 6, 5, 6, 6, 9, 9, 9, 9, 6, 7, 5, 7, 6, 6, 6, 6, 7, 6, 6, 6, 7, 6, 10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 11, 13, 6, 9, 10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 9, 9, 9, 9, 9, 9, 9, 2, 2, 2, 4, 2, 2, 3, 1, 2, 2, 4, 2, 2, 3, 7, 9, 9, 9, 9, 9, 9, 9, 10, 9, 9, 9, 10, 14, 11, 9, 9, 9, 9, 9, 9, 9, 9, 10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 2]"
Stamina RPG 6/[13] [150] Ethnik Khemikal Technologi,79eca0aec39320c81db30c3f2cd616fd13b0c542,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 3, 3, 3, 2, 1, 2, 3, 2, 5, 5, 3, 4, 1, 3, 4, 2, 2, 3, 2, 3, 4, 1, 2, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 0, 1, 4, 10, 10, 10, 10, 10, 7, 8, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 7, 1, 8, 10, 10, 10, 10, 10, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 6, 10, 10, 9, 9, 6, 1, 6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 1, 2, 1, 4, 4, 1, 3, 1, 2, 2, 4, 5, 5, 3, 3, 1, 3, 4, 2, 3, 2, 3, 3, 2, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 10, 10, 10, 10, 10, 7, 10, 10, 10, 10, 10, 7, 9, 6, 9, 7, 6, 10, 6, 10, 10, 9, 0, 1, 1, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 7, 2, 5, 10, 10, 10, 10, 10, 7, 10, 10, 10, 7, 7, 4, 7, 10, 10, 10, 10, 10, 5, 9, 10, 10, 10, 6, 1, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8]"
Stamina RPG 6/[13] [140] Eurobeat Is Oxygen,685f8e5d685ee269b34c1fcc9673a8978bfa5ecd,13,"[0, 0, 1, 2, 1, 1, 1, 4, 1, 2, 3, 1, 2, 1, 0, 1, 5, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 2, 9, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 8, 1, 4, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 2, 1, 8, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 8, 3, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 6, 1, 6, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 8, 3, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 1, 1, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 6, 0, 1, 3, 5, 4, 5, 5, 5, 6, 5, 4, 4, 4, 4, 7, 5, 2, 2, 3, 2, 2, 3, 2, 5, 5, 4, 8, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 10, 9, 9, 1]"
